"year","week","id_play","offense_play","defense_play","home","away","offense_score","defense_score","drive_id","period","clock.minutes","clock.seconds","yard_line","yards_to_goal","down","distance","yards_gained","play_type","play_text","ppa","game_id","scoring","start_yardline","start_yards_to_goal","end_yards_to_goal","yards","drive_result","pts_drive","start_time.hours","end_time.hours","elapsed.hours","home_team","raw_secs","half","offense","defense","neutral_site","NSH","DSH","Next_Score","log_ydstogo","abs_diff","Drive_Score_Dist","Drive_Score_Dist_W","ScoreDiff_W","Total_W","Total_W_Scaled","timeout_called","timeout_team","home_timeout","away_timeout","home_timeouts_rem_beg","away_timeouts_rem_beg","home_timeouts_rem_end","away_timeouts_rem_end"
2017,6,"400935372104978601","Michigan State","Michigan","Michigan","Michigan State",14,10,40093537229,4,2,13,54,54,3,3,0,"Timeout","Timeout MICHIGAN, clock 02:13",NA,400935372,FALSE,73,73,47,26,"PUNT",0,NA,NA,NA,"Michigan",133,2,"Michigan State","Michigan",FALSE,0,40093537229,"No_Score",1.09861228866811,4,0,1,0.951807228915663,1.95180722891566,0.96609451952798,1,"michigan",1,1,2,2,1,1
2017,6,"400935372104986601","Michigan State","Michigan","Michigan","Michigan State",14,10,40093537229,4,1,33,52,52,2,12,0,"Timeout","Timeout MICHIGAN, clock 01:33",NA,400935372,FALSE,73,73,47,26,"PUNT",0,NA,NA,NA,"Michigan",93,2,"Michigan State","Michigan",FALSE,0,40093537229,"No_Score",2.484906649788,4,0,1,0.951807228915663,1.95180722891566,0.96609451952798,1,"michigan",1,1,1,1,0,0
2017,13,"400937530103888001","Virginia","Virginia Tech","Virginia","Virginia Tech",0,10,40093753016,3,26,19,34,66,4,1,0,"Timeout","Timeout VIRGINIA, clock 11:19",NA,400937530,FALSE,25,75,66,9,"PUNT",0,NA,NA,NA,"Virginia",1579,2,"Virginia","Virginia Tech",FALSE,0,40093753016,"No_Score",0,10,0,1,0.879518072289157,1.87951807228916,0.915236298819951,1,"virginia",1,1,3,3,2,2
2017,13,"400937530104959902","Virginia Tech","Virginia","Virginia","Virginia Tech",10,0,40093753021,4,4,0,32,32,4,7,0,"Timeout","Timeout VIRGINIA, clock 04:00",NA,400937530,FALSE,86,86,42,49,"PUNT",0,NA,NA,NA,"Virginia",240,2,"Virginia Tech","Virginia",FALSE,0,40093753021,"No_Score",1.94591014905531,10,0,1,0.879518072289157,1.87951807228916,0.915236298819951,1,"virginia",1,1,2,1,1,0
2017,2,"400944834104988301","New Mexico","New Mexico State","New Mexico","New Mexico State",22,30,40094483435,4,1,16,81,19,1,10,0,"Timeout","Timeout NEW MEXICO, clock 01:16",NA,400944834,TRUE,20,80,0,80,"TD",7,NA,NA,NA,"New Mexico",76,2,"New Mexico","New Mexico State",FALSE,7,40094483435,"TD",2.30258509299405,8,0,1,0.903614457831325,1.90361445783133,0.932189039055961,1,"new mexico",1,1,3,2,2,1
2017,2,"400944834104996901","New Mexico State","New Mexico","New Mexico","New Mexico State",30,28,40094483436,4,0,30,27,27,2,3,0,"Timeout","Timeout NEW MEXICO, clock 00:30",NA,400944834,FALSE,45,45,11,34,"END OF GAME",0,NA,NA,NA,"New Mexico",30,2,"New Mexico State","New Mexico",FALSE,0,40094483436,"No_Score",1.09861228866811,2,0,1,0.975903614457831,1.97590361445783,0.98304725976399,1,"new mexico",1,1,2,1,1,0
2016,2,"400868888102939301","Iowa","Iowa State","Iowa","Iowa State",21,3,4008688889,2,6,6,63,37,1,10,0,"Timeout","Timeout IOWA, clock 06:06",NA,400868888,TRUE,14,86,0,86,"TD",7,NA,NA,NA,"Iowa",366,1,"Iowa","Iowa State",FALSE,7,4008688889,"TD",2.30258509299405,18,0,1,0.783132530120482,1.78313253012048,0.847425337875912,1,"iowa",1,1,3,2,2,1
2016,2,"400868888102967501","Iowa","Iowa State","Iowa","Iowa State",21,3,4008688889,2,3,24,91,9,3,6,0,"Timeout","Timeout IOWA, clock 03:24",NA,400868888,TRUE,14,86,0,86,"TD",7,NA,NA,NA,"Iowa",204,1,"Iowa","Iowa State",FALSE,7,4008688889,"TD",1.79175946922805,18,0,1,0.783132530120482,1.78313253012048,0.847425337875912,1,"iowa",1,1,2,1,1,0
2016,13,"400869069104939302","Florida State","Florida","Florida State","Florida",24,13,40086906922,4,6,6,33,67,2,8,0,"Timeout","Timeout FLORIDA, clock 06:06",NA,400869069,FALSE,31,69,47,16,"FUMBLE",0,NA,NA,NA,"Florida State",366,2,"Florida State","Florida",FALSE,7,40086906924,"TD",2.07944154167984,11,2,0.999999999944601,0.867469879518072,1.86746987946267,0.906759928662971,1,"florida",1,1,3,3,2,2
2016,13,"400869069104944102","Florida State","Florida","Florida State","Florida",24,13,40086906922,4,5,58,35,65,3,6,0,"Timeout","Timeout FLORIDA, clock 05:58",NA,400869069,FALSE,31,69,47,16,"FUMBLE",0,NA,NA,NA,"Florida State",358,2,"Florida State","Florida",FALSE,7,40086906924,"TD",1.79175946922805,11,2,0.999999999944601,0.867469879518072,1.86746987946267,0.906759928662971,1,"florida",1,1,2,2,1,1
2016,13,"400869070101976201","Georgia","Georgia Tech","Georgia","Georgia Tech",0,7,4008690703,1,17,37,79,21,3,1,0,"Timeout","Timeout GEORGIA, clock 02:37",NA,400869070,TRUE,25,75,0,75,"TD",7,NA,NA,NA,"Georgia",1057,1,"Georgia","Georgia Tech",FALSE,7,4008690703,"TD",0,7,0,1,0.91566265060241,1.91566265060241,0.940665409173966,1,"georgia",1,1,3,3,2,2
2016,13,"400869070104918501","Georgia Tech","Georgia","Georgia","Georgia Tech",14,27,40086907018,4,8,14,34,34,1,10,0,"Timeout","Timeout GEORGIA, clock 08:14",NA,400869070,TRUE,94,94,0,94,"TD",7,NA,NA,NA,"Georgia",494,2,"Georgia Tech","Georgia",FALSE,7,40086907018,"TD",2.30258509299405,13,0,1,0.843373493975904,1.8433734939759,0.889807188465936,1,"georgia",1,1,3,3,2,2
2016,13,"400869070104965501","Georgia","Georgia Tech","Georgia","Georgia Tech",27,21,40086907019,4,3,44,40,60,2,8,0,"Timeout","Timeout GEORGIA, clock 03:44",NA,400869070,FALSE,25,75,60,15,"INT",0,NA,NA,NA,"Georgia",224,2,"Georgia","Georgia Tech",FALSE,-7,40086907020,"Opp_TD",2.07944154167984,6,1,0.999999999972301,0.927710843373494,1.92771084334579,0.949141779272483,1,"georgia",1,1,2,2,1,1
2016,1,"400869093102956701","Colorado State","Colorado","Colorado","Colorado State",0,24,40086909315,2,4,32,50,50,1,10,0,"Timeout","Timeout COLORADO, clock 04:32",NA,400869093,FALSE,78,78,49,29,"INT",0,NA,NA,NA,"Colorado",272,1,"Colorado State","Colorado",TRUE,-7,40086909316,"Opp_TD",2.30258509299405,24,1,0.999999999972301,0.710843373493976,1.71084337346628,0.796567117148395,1,"colorado",1,1,3,2,2,1
2016,1,"400869093103874601","Colorado","Colorado State","Colorado","Colorado State",31,0,40086909318,3,27,53,68,32,3,2,0,"Timeout","Timeout COLORADO, clock 12:53",NA,400869093,TRUE,25,75,11,64,"FG",3,NA,NA,NA,"Colorado",1673,2,"Colorado","Colorado State",TRUE,3,40086909318,"FG",0.693147180559945,31,0,1,0.626506024096386,1.62650602409639,0.737232526341848,1,"colorado",1,1,3,3,2,2
2016,13,"400869167101919802","Arizona","Arizona State","Arizona","Arizona State",7,0,4008691673,1,23,1,46,54,3,10,0,"Timeout","Timeout ARIZONA, clock 08:01",NA,400869167,TRUE,36,64,54,7,"FUMBLE RETURN TD",7,NA,NA,NA,"Arizona",1381,1,"Arizona","Arizona State",FALSE,7,4008691673,"TD",2.30258509299405,7,0,1,0.91566265060241,1.91566265060241,0.940665409173966,1,"arizona",1,1,3,3,2,2
2016,13,"400869167101996401","Arizona","Arizona State","Arizona","Arizona State",7,7,4008691678,1,15,35,63,37,1,10,0,"Timeout","Timeout ARIZONA, clock 00:35",NA,400869167,TRUE,67,33,0,67,"TD",7,NA,NA,NA,"Arizona",935,1,"Arizona","Arizona State",FALSE,7,4008691678,"TD",2.30258509299405,0,0,1,1,2,1,1,"arizona",1,1,2,2,1,1
2016,13,"400869167104977501","Arizona","Arizona State","Arizona","Arizona State",56,35,40086916728,4,2,24,65,35,4,4,0,"Timeout","Timeout ARIZONA, clock 02:24",NA,400869167,FALSE,40,60,35,21,"DOWNS",0,NA,NA,NA,"Arizona",144,2,"Arizona","Arizona State",FALSE,0,40086916728,"No_Score",1.38629436111989,21,0,1,0.746987951807229,1.74698795180723,0.821996227521897,1,"arizona",1,1,3,2,2,1
2016,13,"400869168101968201","Washington","Washington State","Washington State","Washington",21,3,4008691687,1,18,17,51,51,2,4,0,"Timeout","Timeout WASHINGTON, clock 03:17",NA,400869168,TRUE,57,57,0,57,"TD",7,NA,NA,NA,"Washington State",1097,1,"Washington","Washington State",FALSE,7,4008691687,"TD",1.38629436111989,18,0,1,0.783132530120482,1.78313253012048,0.847425337875912,1,"washington",1,1,3,3,2,2
2016,13,"400869168102865801","Washington State","Washington","Washington State","Washington",3,28,4008691688,2,13,41,41,59,4,2,0,"Timeout","Timeout WASHINGTON, clock 13:41",NA,400869168,FALSE,33,67,59,8,"PUNT",0,NA,NA,NA,"Washington State",821,1,"Washington State","Washington",FALSE,7,40086916812,"TD",0.693147180559945,25,36078225124,0.000657669626430351,0.698795180722892,0.699452850349322,0.0850147233024982,1,"washington",1,1,2,2,1,1
2016,13,"400869168102984601","Washington State","Washington","Washington State","Washington",10,35,40086916814,2,1,53,40,60,2,6,0,"Timeout","Timeout WASHINGTON, clock 01:53",NA,400869168,FALSE,25,75,9,66,"INT",0,NA,NA,NA,"Washington State",113,1,"Washington State","Washington",FALSE,0,40086916814,"No_Score",1.79175946922805,25,0,1,0.698795180722892,1.69879518072289,0.788090747049878,1,"washington",1,1,1,1,0,0
2016,13,"400869168102996201","Washington State","Washington","Washington State","Washington",10,35,40086916814,2,0,37,74,26,3,2,0,"Timeout","Timeout WASHINGTON, clock 00:37",NA,400869168,FALSE,25,75,9,66,"INT",0,NA,NA,NA,"Washington State",37,1,"Washington State","Washington",FALSE,0,40086916814,"No_Score",0.693147180559945,25,0,1,0.698795180722892,1.69879518072289,0.788090747049878,1,"washington",1,1,0,0,-1,-1
2016,13,"400869171102974701","Oregon State","Oregon","Oregon State","Oregon",14,14,40086917110,2,2,52,15,85,3,1,0,"Timeout","Timeout OREGON, clock 02:52",NA,400869171,FALSE,6,94,68,26,"PUNT",0,NA,NA,NA,"Oregon State",172,1,"Oregon State","Oregon",FALSE,0,40086917110,"No_Score",0,0,0,1,1,2,1,1,"oregon",1,1,3,3,2,2
2016,13,"400869171102996201","Oregon State","Oregon","Oregon State","Oregon",14,14,40086917110,2,0,37,32,68,3,7,0,"Timeout","Timeout OREGON, clock 00:37",NA,400869171,FALSE,6,94,68,26,"PUNT",0,NA,NA,NA,"Oregon State",37,1,"Oregon State","Oregon",FALSE,0,40086917110,"No_Score",1.94591014905531,0,0,1,1,2,1,1,"oregon",1,1,2,2,1,1
2016,13,"400869171102997601","Oregon","Oregon State","Oregon State","Oregon",14,14,40086917111,2,0,23,68,68,1,10,0,"Timeout","Timeout OREGON, clock 00:23",NA,400869171,FALSE,68,68,67,1,"END OF HALF",0,NA,NA,NA,"Oregon State",23,1,"Oregon","Oregon State",FALSE,0,40086917111,"No_Score",2.30258509299405,0,0,1,1,2,1,1,"oregon",1,1,1,1,0,0
2016,13,"400869171104989901","Oregon","Oregon State","Oregon State","Oregon",24,34,40086917121,4,1,0,31,31,3,13,0,"Timeout","Timeout OREGON, clock 01:00",NA,400869171,FALSE,75,75,31,44,"DOWNS",0,NA,NA,NA,"Oregon State",60,2,"Oregon","Oregon State",FALSE,0,40086917121,"No_Score",2.56494935746154,10,0,1,0.879518072289157,1.87951807228916,0.915236298819951,1,"oregon",1,1,3,3,2,2
2016,13,"400869171104996302","Oregon State","Oregon","Oregon State","Oregon",34,24,40086917122,4,0,36,28,72,2,13,0,"Timeout","Timeout OREGON, clock 00:36",NA,400869171,FALSE,31,69,75,-6,"END OF GAME",0,NA,NA,NA,"Oregon State",36,2,"Oregon State","Oregon",FALSE,0,40086917122,"No_Score",2.56494935746154,10,0,1,0.879518072289157,1.87951807228916,0.915236298819951,1,"oregon",1,1,2,2,1,1
2016,2,"400869186102996605","New Mexico","New Mexico State","New Mexico State","New Mexico",14,9,4008691869,2,0,33,19,19,4,4,0,"Timeout","Timeout NEW MEXICO, clock 00:33",NA,400869186,TRUE,75,75,24,51,"FG",3,NA,NA,NA,"New Mexico State",33,1,"New Mexico","New Mexico State",FALSE,3,4008691869,"FG",1.38629436111989,5,0,1,0.939759036144578,1.93975903614458,0.957618149409976,1,"new mexico",1,1,3,3,2,2
2016,2,"400869186102998601","New Mexico State","New Mexico","New Mexico State","New Mexico",9,17,40086918610,2,0,13,80,20,1,10,0,"Timeout","Timeout NEW MEXICO, clock 00:13",NA,400869186,TRUE,31,69,0,69,"TD",7,NA,NA,NA,"New Mexico State",13,1,"New Mexico State","New Mexico",FALSE,7,40086918610,"TD",2.30258509299405,8,0,1,0.903614457831325,1.90361445783133,0.932189039055961,1,"new mexico",1,1,2,2,1,1
2016,2,"400869186103874901","New Mexico","New Mexico State","New Mexico State","New Mexico",17,15,40086918613,3,27,50,32,32,1,10,0,"Timeout","Timeout NEW MEXICO, clock 12:50",NA,400869186,TRUE,42,42,0,42,"TD",7,NA,NA,NA,"New Mexico State",1670,2,"New Mexico","New Mexico State",FALSE,7,40086918613,"TD",2.30258509299405,2,0,1,0.975903614457831,1.97590361445783,0.98304725976399,1,"new mexico",1,1,3,3,2,2
2016,2,"400869186104878701","New Mexico State","New Mexico","New Mexico State","New Mexico",22,31,40086918618,4,12,12,64,36,2,18,0,"Timeout","Timeout NEW MEXICO, clock 12:12",NA,400869186,TRUE,30,70,13,57,"FG",3,NA,NA,NA,"New Mexico State",732,2,"New Mexico State","New Mexico",FALSE,3,40086918618,"FG",2.89037175789616,9,0,1,0.891566265060241,1.89156626506024,0.923712668937956,1,"new mexico",1,1,2,2,1,1
2016,2,"400869186104986201","New Mexico","New Mexico State","New Mexico State","New Mexico",31,32,40086918621,4,1,37,50,50,4,15,0,"Timeout","Timeout NEW MEXICO, clock 01:37",NA,400869186,FALSE,75,75,38,37,"DOWNS",0,NA,NA,NA,"New Mexico State",97,2,"New Mexico","New Mexico State",FALSE,0,40086918621,"No_Score",2.70805020110221,1,0,1,0.987951807228916,1.98795180722892,0.991523629881995,1,"new mexico",1,1,1,1,0,0
2016,2,"400869186104987601","New Mexico State","New Mexico","New Mexico State","New Mexico",32,31,40086918622,4,1,23,40,60,2,8,0,"Timeout","Timeout NEW MEXICO, clock 01:23",NA,400869186,FALSE,38,62,45,7,"END OF GAME",0,NA,NA,NA,"New Mexico State",83,2,"New Mexico State","New Mexico",FALSE,0,40086918622,"No_Score",2.07944154167984,1,0,1,0.987951807228916,1.98795180722892,0.991523629881995,1,"new mexico",1,1,0,0,-1,-1
2016,13,"400869501102895202","Virginia Tech","Virginia","Virginia Tech","Virginia",7,0,4008695019,2,10,47,61,39,3,2,0,"Timeout","Timeout VIRGINIA, clock 10:47",NA,400869501,TRUE,1,99,0,99,"TD",7,NA,NA,NA,"Virginia Tech",647,1,"Virginia Tech","Virginia",FALSE,7,4008695019,"TD",0.693147180559945,7,0,1,0.91566265060241,1.91566265060241,0.940665409173966,1,"virginia",1,1,3,3,2,2
2016,13,"400869501102986701","Virginia","Virginia Tech","Virginia Tech","Virginia",0,28,40086950114,2,1,32,61,61,3,6,0,"Timeout","Timeout VIRGINIA, clock 01:32",NA,400869501,FALSE,75,75,33,42,"INT",0,NA,NA,NA,"Virginia Tech",92,1,"Virginia","Virginia Tech",FALSE,0,40086950114,"No_Score",1.79175946922805,28,0,1,0.662650602409639,1.66265060240964,0.762661636695863,1,"virginia",1,1,2,2,1,1
2016,13,"400869501102995501","Virginia Tech","Virginia","Virginia Tech","Virginia",28,0,40086950115,2,0,44,72,28,3,11,0,"Timeout","Timeout VIRGINIA, clock 00:44",NA,400869501,FALSE,43,57,28,29,"MISSED FG",0,NA,NA,NA,"Virginia Tech",44,1,"Virginia Tech","Virginia",FALSE,0,40086950115,"No_Score",2.39789527279837,28,0,1,0.662650602409639,1.66265060240964,0.762661636695863,1,"virginia",1,1,1,1,0,0
2016,13,"400869604102859801","Kansas State","Kansas","Kansas State","Kansas",6,3,4008696046,2,14,1,69,31,1,10,0,"Timeout","Timeout KANSAS, clock 14:01",NA,400869604,TRUE,21,79,0,79,"TD",7,NA,NA,NA,"Kansas State",841,1,"Kansas State","Kansas",FALSE,7,4008696046,"TD",2.30258509299405,3,0,1,0.963855421686747,1.96385542168675,0.974570889645985,1,"kansas",1,1,3,3,2,2
2016,13,"400869604102886601","Kansas State","Kansas","Kansas State","Kansas",20,3,40086960410,2,11,33,64,36,1,10,0,"Timeout","Timeout KANSAS, clock 11:33",NA,400869604,FALSE,64,36,19,17,"MISSED FG",0,NA,NA,NA,"Kansas State",693,1,"Kansas State","Kansas",FALSE,0,40086960410,"No_Score",2.30258509299405,17,0,1,0.795180722891566,1.79518072289157,0.855901707993917,1,"kansas",1,1,2,2,1,1
2016,13,"400869604102975801","Kansas State","Kansas","Kansas State","Kansas",20,3,40086960412,2,2,41,57,43,4,1,0,"Timeout","Timeout KANSAS, clock 02:41",NA,400869604,FALSE,48,52,43,9,"DOWNS",0,NA,NA,NA,"Kansas State",161,1,"Kansas State","Kansas",FALSE,0,40086960412,"No_Score",0,17,0,1,0.795180722891566,1.79518072289157,0.855901707993917,1,"kansas",1,1,1,1,0,0
2016,13,"400869604102988403","Kansas State","Kansas","Kansas State","Kansas",20,3,40086960414,2,1,15,19,81,2,11,0,"Timeout","Timeout KANSAS, clock 01:15",NA,400869604,FALSE,20,80,72,8,"PUNT",0,NA,NA,NA,"Kansas State",75,1,"Kansas State","Kansas",FALSE,0,40086960414,"No_Score",2.39789527279837,17,0,1,0.795180722891566,1.79518072289157,0.855901707993917,1,"kansas",1,1,0,0,-1,-1
2016,13,"400869604102988902","Kansas State","Kansas","Kansas State","Kansas",20,3,40086960414,2,1,10,18,82,3,12,0,"Timeout","Timeout KANSAS, clock 01:10",NA,400869604,FALSE,20,80,72,8,"PUNT",0,NA,NA,NA,"Kansas State",70,1,"Kansas State","Kansas",FALSE,0,40086960414,"No_Score",2.484906649788,17,0,1,0.795180722891566,1.79518072289157,0.855901707993917,1,"kansas",1,1,-1,-1,-2,-2
2016,13,"400869604104897201","Kansas","Kansas State","Kansas State","Kansas",16,34,40086960422,4,10,27,47,47,4,13,0,"Timeout","Timeout KANSAS, clock 10:27",NA,400869604,FALSE,56,56,47,9,"DOWNS",0,NA,NA,NA,"Kansas State",627,2,"Kansas","Kansas State",FALSE,3,40086960424,"FG",2.56494935746154,18,2,0.999999999944601,0.783132530120482,1.78313253006508,0.847425337836937,1,"kansas",1,1,3,3,2,2
2016,13,"400869604104936001","Kansas","Kansas State","Kansas State","Kansas",16,34,40086960424,4,6,39,22,22,3,2,0,"Timeout","Timeout KANSAS, clock 06:39",NA,400869604,TRUE,96,96,27,69,"FG",3,NA,NA,NA,"Kansas State",399,2,"Kansas","Kansas State",FALSE,3,40086960424,"FG",0.693147180559945,18,0,1,0.783132530120482,1.78313253012048,0.847425337875912,1,"kansas",1,1,2,2,1,1
2016,13,"400869604104968901","Kansas State","Kansas","Kansas State","Kansas",34,19,40086960425,4,3,10,83,17,3,4,0,"Timeout","Timeout KANSAS, clock 03:10",NA,400869604,FALSE,65,35,34,54,"FUMBLE",0,NA,NA,NA,"Kansas State",190,2,"Kansas State","Kansas",FALSE,0,40086960425,"No_Score",1.38629436111989,15,0,1,0.819277108433735,1.81927710843373,0.872854448229927,1,"kansas",1,1,1,1,0,0
2016,13,"400869604104979901","Kansas State","Kansas","Kansas State","Kansas",34,19,40086960427,4,2,0,59,41,2,9,0,"Timeout","Timeout KANSAS, clock 02:00",NA,400869604,FALSE,58,42,16,26,"END OF GAME",0,NA,NA,NA,"Kansas State",120,2,"Kansas State","Kansas",FALSE,0,40086960427,"No_Score",2.19722457733622,15,0,1,0.819277108433735,1.81927710843373,0.872854448229927,1,"kansas",1,1,0,0,-1,-1
2016,13,"400869604104996301","Kansas State","Kansas","Kansas State","Kansas",34,19,40086960427,4,0,36,73,27,1,10,0,"Timeout","Timeout KANSAS, clock 00:36",NA,400869604,FALSE,58,42,16,26,"END OF GAME",0,NA,NA,NA,"Kansas State",36,2,"Kansas State","Kansas",FALSE,0,40086960427,"No_Score",2.30258509299405,15,0,1,0.819277108433735,1.81927710843373,0.872854448229927,1,"kansas",1,1,-1,-1,-2,-2
2016,14,"400869618101927201","Oklahoma State","Oklahoma","Oklahoma","Oklahoma State",0,0,4008696185,1,22,27,7,7,1,0,0,"Timeout","Timeout OKLAHOMA, clock 07:27",NA,400869618,TRUE,55,55,2,53,"FG",3,NA,NA,NA,"Oklahoma",1347,1,"Oklahoma State","Oklahoma",FALSE,3,4008696185,"FG",-Inf,0,0,1,1,2,1,1,"oklahoma",1,1,3,3,2,2
2016,14,"400869618102996702","Oklahoma","Oklahoma State","Oklahoma","Oklahoma State",10,17,40086961816,2,0,32,90,10,2,5,0,"Timeout","Timeout OKLAHOMA, clock 00:32",NA,400869618,TRUE,24,76,0,76,"TD",7,NA,NA,NA,"Oklahoma",32,1,"Oklahoma","Oklahoma State",FALSE,7,40086961816,"TD",1.6094379124341,7,0,1,0.91566265060241,1.91566265060241,0.940665409173966,1,"oklahoma",1,1,2,0,1,-1
2016,14,"400869618104874201","Oklahoma State","Oklahoma","Oklahoma","Oklahoma State",20,31,40086961823,4,12,57,75,75,2,3,0,"Timeout","Timeout OKLAHOMA, clock 12:57",NA,400869618,FALSE,82,82,21,61,"MISSED FG",0,NA,NA,NA,"Oklahoma",777,2,"Oklahoma State","Oklahoma",FALSE,-7,40086961824,"Opp_TD",1.09861228866811,11,1,0.999999999972301,0.867469879518072,1.86746987949037,0.906759928682459,1,"oklahoma",1,1,3,3,2,2
2016,14,"400869618104896201","Oklahoma State","Oklahoma","Oklahoma","Oklahoma State",20,31,40086961823,4,10,37,29,29,3,10,0,"Timeout","Timeout OKLAHOMA, clock 10:37",NA,400869618,FALSE,82,82,21,61,"MISSED FG",0,NA,NA,NA,"Oklahoma",637,2,"Oklahoma State","Oklahoma",FALSE,-7,40086961824,"Opp_TD",2.30258509299405,11,1,0.999999999972301,0.867469879518072,1.86746987949037,0.906759928682459,1,"oklahoma",1,1,2,1,1,0
2016,10,"400869630101956301","Texas","Texas Tech","Texas Tech","Texas",7,10,4008696304,1,19,36,16,16,3,6,0,"Timeout","Timeout TEXAS, clock 04:36",NA,400869630,TRUE,75,75,0,75,"TD",7,NA,NA,NA,"Texas Tech",1176,1,"Texas","Texas Tech",FALSE,7,4008696304,"TD",1.79175946922805,3,0,1,0.963855421686747,1.96385542168675,0.974570889645985,1,"texas",1,1,3,3,2,2
2016,10,"400869630101996301","Texas","Texas Tech","Texas Tech","Texas",14,16,4008696306,1,15,36,74,74,3,9,0,"Timeout","Timeout TEXAS, clock 00:36",NA,400869630,FALSE,75,75,74,1,"PUNT",0,NA,NA,NA,"Texas Tech",936,1,"Texas","Texas Tech",FALSE,7,4008696308,"TD",2.19722457733622,2,2,0.999999999944601,0.975903614457831,1.97590361440243,0.983047259725015,1,"texas",1,1,2,2,1,1
2016,10,"400869630102855901","Texas Tech","Texas","Texas Tech","Texas",16,14,4008696307,2,14,40,45,55,1,10,0,"Timeout","Timeout TEXAS, clock 14:40",NA,400869630,FALSE,30,70,60,10,"PUNT",0,NA,NA,NA,"Texas Tech",880,1,"Texas Tech","Texas",FALSE,-7,4008696308,"Opp_TD",2.30258509299405,2,1,0.999999999972301,0.975903614457831,1.97590361443013,0.983047259744503,1,"texas",1,1,1,1,0,0
2016,10,"400869630102918501","Texas","Texas Tech","Texas Tech","Texas",14,16,4008696308,2,8,14,24,24,3,0,0,"Timeout","Timeout TEXAS, clock 08:14",NA,400869630,TRUE,99,99,0,99,"FUMBLE TD",7,NA,NA,NA,"Texas Tech",494,1,"Texas","Texas Tech",FALSE,7,4008696308,"TD",-Inf,2,0,1,0.975903614457831,1.97590361445783,0.98304725976399,1,"texas",1,1,0,0,-1,-1
2016,10,"400869630102976101","Texas Tech","Texas","Texas Tech","Texas",23,21,40086963013,2,2,38,29,71,3,6,0,"Timeout","Timeout TEXAS, clock 02:38",NA,400869630,FALSE,25,75,71,4,"PUNT",0,NA,NA,NA,"Texas Tech",158,1,"Texas Tech","Texas",FALSE,-3,40086963014,"Opp_FG",1.79175946922805,2,1,0.999999999972301,0.975903614457831,1.97590361443013,0.983047259744503,1,"texas",1,1,-1,-1,-2,-2
2016,10,"400869630103925401","Texas Tech","Texas","Texas Tech","Texas",23,31,40086963017,3,22,45,93,7,2,0,0,"Timeout","Timeout TEXAS, clock 07:45",NA,400869630,TRUE,25,75,0,75,"TD",7,NA,NA,NA,"Texas Tech",1365,2,"Texas Tech","Texas",FALSE,7,40086963017,"TD",-Inf,8,0,1,0.903614457831325,1.90361445783133,0.932189039055961,1,"texas",1,1,3,3,2,2
2016,10,"400869630104947001","Texas Tech","Texas","Texas Tech","Texas",37,45,40086963029,4,5,29,24,76,4,1,0,"Timeout","Timeout TEXAS, clock 05:29",NA,400869630,FALSE,5,95,65,30,"DOWNS",0,NA,NA,NA,"Texas Tech",329,2,"Texas Tech","Texas",FALSE,0,40086963029,"No_Score",0,8,0,1,0.903614457831325,1.90361445783133,0.932189039055961,1,"texas",1,1,2,2,1,1
2016,10,"400869630104974001","Texas","Texas Tech","Texas Tech","Texas",45,37,40086963030,4,2,59,27,27,3,2,0,"Timeout","Timeout TEXAS, clock 02:59",NA,400869630,FALSE,35,35,26,9,"DOWNS",0,NA,NA,NA,"Texas Tech",179,2,"Texas","Texas Tech",FALSE,0,40086963030,"No_Score",0.693147180559945,8,0,1,0.903614457831325,1.90361445783133,0.932189039055961,1,"texas",1,1,1,1,0,0
2016,9,"400869681102989401","Michigan","Michigan State","Michigan State","Michigan",17,10,4008696818,2,1,5,13,13,4,1,0,"Timeout","Timeout MICHIGAN, clock 01:05",NA,400869681,TRUE,48,48,0,48,"TD",7,NA,NA,NA,"Michigan State",65,1,"Michigan","Michigan State",FALSE,7,4008696818,"TD",0,7,0,1,0.91566265060241,1.91566265060241,0.940665409173966,1,"michigan",1,1,2,3,1,2
2016,9,"400869681102997702","Michigan","Michigan State","Michigan State","Michigan",24,10,40086968110,2,0,22,40,40,1,10,0,"Timeout","Timeout MICHIGAN, clock 00:22",NA,400869681,TRUE,54,54,65,49,"END OF HALF",0,NA,NA,NA,"Michigan State",22,1,"Michigan","Michigan State",FALSE,0,40086968110,"No_Score",2.30258509299405,14,0,1,0.831325301204819,1.83132530120482,0.881330818347932,1,"michigan",1,1,-1,2,-2,1
2016,9,"400869681102999002","Michigan","Michigan State","Michigan State","Michigan",24,10,40086968110,2,0,9,20,20,1,10,0,"Timeout","Timeout MICHIGAN, clock 00:09",NA,400869681,TRUE,54,54,65,49,"END OF HALF",0,NA,NA,NA,"Michigan State",9,1,"Michigan","Michigan State",FALSE,0,40086968110,"No_Score",2.30258509299405,14,0,1,0.831325301204819,1.83132530120482,0.881330818347932,1,"michigan",1,1,-2,1,-3,0
2016,9,"400869681104995101","Michigan","Michigan State","Michigan State","Michigan",30,17,40086968119,4,0,48,70,70,4,1,0,"Timeout","Timeout MICHIGAN, clock 00:48",NA,400869681,FALSE,73,73,70,9,"PUNT",0,NA,NA,NA,"Michigan State",48,2,"Michigan","Michigan State",FALSE,-7,40086968120,"Opp_TD",0,13,1,0.999999999972301,0.843373493975904,1.8433734939482,0.889807188446449,1,"michigan",1,1,0,3,-1,2
