"","year","week","id","offense","offense_conference","defense","defense_conference","home","away","offense_score","defense_score","drive_id","period","clock.minutes","clock.seconds","yard_line","down","distance","yards_gained","play_type","play_text","home_team","TimeSecsRem","adj_yd_line","log_ydstogo","half","game_id","neutral_site","NSH","scoring","Next_Score","Goal_To_Go","Under_two","ep_before","ep_after","EPA"
"324",2019,1,"401114153102849904","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,4011141538,2,15,0,49,2,12,7,"Pass Reception","Jayden Daniels pass complete to Tommy Hudson for 7 yds to the KntSt 44","Arizona State",900,51,3.93182563272433,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,1.90479704934554,1.63270038366154,-0.272096665684004
"325",2019,1,"401114153102849905","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,4011141538,2,15,0,56,3,5,5,"Rush","Jayden Daniels run for 5 yds to the KntSt 39 for a 1ST down","Arizona State",900,44,3.78418963391826,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,1.63270038366154,3.44045772331716,1.80775733965562
"326",2019,1,"401114153102849906","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,4011141538,2,15,0,61,1,10,10,"Fumble Recovery (Opponent)","Eno Benjamin run for 10 yds to the KntSt 27 Eno Benjamin fumbled, forced by Akeam Peters, recovered by KntSt Kesean Gamble","Arizona State",900,39,3.66356164612965,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,3.44045772331716,-1.28849559898751,-4.72895332230467
"327",2019,1,"401114153102876901","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,4011141539,2,12,30,73,1,10,-3,"Rush","Xavier Williams run for a loss of 3 yards to the KntSt 24","Arizona State",750,73,4.29045944114839,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,1.28849559898751,0.253248314321018,-1.03524728466649
"328",2019,1,"401114153102876902","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,4011141539,2,12,30,76,2,13,-4,"Rush","Dustin Crum run for 6 yds to the KntSt 30 KENT ST Penalty, IB (Xavier Williams) to the KntSt 20","Arizona State",750,76,4.33073334028633,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,0.253248314321018,0.0140049092154737,-0.239243405105544
"329",2019,1,"401114153102876903","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,4011141539,2,12,30,80,2,17,26,"Rush","Dustin Crum run for 26 yds to the KntSt 46 for a 1ST down","Arizona State",750,80,4.38202663467388,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,0.0140049092154737,2.44338794131953,2.42938303210405
"330",2019,1,"401114153102876904","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,4011141539,2,12,30,54,1,10,7,"Rush","Dustin Crum run for 7 yds to the ArzSt 47","Arizona State",750,54,3.98898404656427,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,2.44338794131953,2.14025081223979,-0.30313712907974
"331",2019,1,"401114153102876905","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,4011141539,2,12,30,47,2,3,-3,"Fumble Recovery (Own)","Dustin Crum pass complete to Kavious Price for a loss of 3 yards Kavious Price fumbled, forced by Kobe Williams,","Arizona State",750,47,3.85014760171006,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,2.14025081223979,0.456310759384066,-1.68394005285572
"332",2019,1,"401114153102876906","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,4011141539,2,12,30,60,3,16,0,"Pass Incompletion","Dustin Crum pass incomplete","Arizona State",750,60,4.0943445622221,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,0.456310759384066,0.0305139072314746,-0.425796852152591
"333",2019,1,"401114153102876908","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,4011141539,2,12,30,55,4,11,0,"Punt","Derek Adams punt for 54 yds, downed at the ArzSt 1","Arizona State",750,55,4.00733318523247,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,0.0305139072314746,0.119454781609822,0.0889408743783473
"334",2019,1,"401114153102904801","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415310,2,9,51,1,1,10,4,"Rush","Eno Benjamin run for 4 yds to the ArzSt 5","Arizona State",591,99,4.59511985013459,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,-0.119454781609822,-0.771547182649664,-0.652092401039842
"335",2019,1,"401114153102904802","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415310,2,9,51,5,2,6,24,"Pass Reception","Jayden Daniels pass complete to Brandon Aiyuk for 24 yds to the ArzSt 29 for a 1ST down","Arizona State",591,95,4.55387689160054,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,-0.771547182649664,1.37135836616326,2.14290554881292
"336",2019,1,"401114153102904803","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415310,2,9,51,29,1,10,-9,"Rush","Eno Benjamin run for 1 yd to the ArzSt 30 ARIZONA ST Penalty, Offensive holding (Tommy Hudson) to the ArzSt 20","Arizona State",591,71,4.26267987704132,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,1.37135836616326,0.863303463569433,-0.508054902593823
"337",2019,1,"401114153102904804","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415310,2,9,51,20,1,19,16,"Pass Reception","Jayden Daniels pass complete to A.J. Carter for 16 yds to the ArzSt 36","Arizona State",591,80,4.38202663467388,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,0.863303463569433,0.985320672247633,0.1220172086782
"338",2019,1,"401114153102904805","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415310,2,9,51,36,2,3,-1,"Rush","A.J. Carter run for a loss of 1 yard to the ArzSt 35","Arizona State",591,64,4.15888308335967,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,0.985320672247633,0.114589573161849,-0.870731099085784
"339",2019,1,"401114153102904806","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415310,2,9,51,35,3,4,-1,"Sack","Jayden Daniels sacked by Nick Faulkner for a loss of 1 yard to the ArzSt 34","Arizona State",591,65,4.17438726989564,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,0.114589573161849,-0.687170133898559,-0.801759707060408
"340",2019,1,"401114153102936402","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415310,2,6,35,34,4,5,20,"Punt","Michael Turk punt for 62 yds , Kavious Price returns for 20 yds to the KntSt 24","Arizona State",395,66,4.18965474202643,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,-0.687170133898559,-1.04101027825058,-0.353840144352024
"341",2019,1,"401114153102937701","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,40111415311,2,6,22,76,1,10,6,"Rush","Jo-El Shaw run for 6 yds to the KntSt 30","Arizona State",382,76,4.33073334028633,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,1.04101027825058,0.589949174933715,-0.451061103316868
"342",2019,1,"401114153102937702","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,40111415311,2,6,22,70,2,4,3,"Rush","Jo-El Shaw run for 3 yds to the KntSt 33","Arizona State",382,70,4.24849524204936,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,0.589949174933715,-0.00508456260780719,-0.595033737541523
"343",2019,1,"401114153102937703","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,40111415311,2,6,22,67,3,1,4,"Rush","Jo-El Shaw run for 4 yds to the KntSt 37 for a 1ST down","Arizona State",382,67,4.20469261939097,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,-0.00508456260780719,1.7709070165207,1.77599157912851
"344",2019,1,"401114153102937704","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,40111415311,2,6,22,63,1,10,0,"Pass Incompletion","Dustin Crum pass incomplete to Antwan Dixon, broken up by Jack Jones","Arizona State",382,63,4.14313472639153,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,1.7709070165207,1.00656309393852,-0.764343922582176
"345",2019,1,"401114153102937705","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,40111415311,2,6,22,63,2,10,5,"Rush","Dustin Crum run for 5 yds to the KntSt 42","Arizona State",382,63,4.14313472639153,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,1.00656309393852,0.561280335530976,-0.445282758407548
"346",2019,1,"401114153102937706","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,40111415311,2,6,22,58,3,5,0,"Pass Incompletion","Dustin Crum pass incomplete to Xavier Williams","Arizona State",382,58,4.06044301054642,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,0.561280335530976,-0.170049750550434,-0.73133008608141
"347",2019,1,"401114153102937707","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,40111415311,2,6,22,58,4,5,0,"Punt","Derek Adams punt for 39 yds, fair catch by Brandon Aiyuk at the ArzSt 19","Arizona State",382,58,4.06044301054642,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,-0.170049750550434,-0.751521377203048,-0.581471626652614
"348",2019,1,"401114153102958701","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415312,2,4,12,19,1,10,2,"Pass Reception","Jayden Daniels pass complete to Frank Darby for 2 yds to the ArzSt 21","Arizona State",252,81,4.39444915467244,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,0.751521377203048,0.0883860447921529,-0.663135332410895
"349",2019,1,"401114153102958702","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415312,2,4,12,21,2,8,3,"Rush","Eno Benjamin run for 3 yds to the ArzSt 24","Arizona State",252,79,4.36944785246702,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,0.0883860447921529,-0.749960065304046,-0.838346110096199
"350",2019,1,"401114153102958704","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415312,2,4,12,19,3,10,0,"Pass Incompletion","Jayden Daniels pass incomplete to Brandon Aiyuk","Arizona State",252,81,4.39444915467244,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,-0.749960065304046,-1.43074108949407,-0.680781024190019
"351",2019,1,"401114153102958705","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415312,2,4,12,19,4,10,0,"Punt","Michael Turk punt for 65 yds, downed at the KntSt 16","Arizona State",252,81,4.39444915467244,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,-1.43074108949407,-0.583887328454831,0.846853761039234
"352",2019,1,"401114153102978001","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,40111415313,2,2,19,84,1,10,1,"Rush","Jo-El Shaw run for 1 yd to the KntSt 17","Arizona State",139,84,4.43081679884331,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,0.583887328454831,-0.103727447917904,-0.687614776372735
"353",2019,1,"401114153102978602","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,40111415313,2,2,13,83,2,9,6,"Pass Reception","Dustin Crum pass complete to Antwan Dixon for 6 yds to the KntSt 23","Arizona State",133,83,4.4188406077966,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,-0.103727447917904,-0.518432832058366,-0.414705384140462
"354",2019,1,"401114153102978603","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,40111415313,2,2,13,77,3,3,-7,"Sack","Dustin Crum sacked by Khaylan Thomas and Jermayne Lole for a loss of 7 yards to the KntSt 16","Arizona State",133,77,4.34380542185368,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,FALSE,-0.518432832058366,-0.702819038698385,-0.184386206640019
"355",2019,1,"401114153102985202","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,10,40111415313,2,1,47,84,4,10,0,"Punt","Derek Adams punt for 49 yds, punt out-of-bounds at the ArzSt 35 , Brandon Aiyuk returns for no gain to the ArzSt 35","Arizona State",107,84,4.43081679884331,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,TRUE,-0.702819038698385,-1.03422209624807,-0.331403057549681
"356",2019,1,"401114153102986001","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415314,2,1,39,35,1,10,9,"Rush","Jayden Daniels run for 9 yds to the ArzSt 44","Arizona State",99,65,4.17438726989564,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,TRUE,1.03422209624807,0.92986715792065,-0.104354938327417
"357",2019,1,"401114153102986002","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415314,2,1,39,44,2,1,0,"Pass Incompletion","Jayden Daniels pass incomplete to Frank Darby","Arizona State",99,56,4.02535169073515,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,TRUE,0.92986715792065,0.51025696469424,-0.419610193226409
"358",2019,1,"401114153102986003","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415314,2,1,39,44,3,1,9,"Pass Reception","Jayden Daniels pass complete to Frank Darby for 9 yds to the KntSt 47 for a 1ST down","Arizona State",99,56,4.02535169073515,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,TRUE,0.51025696469424,1.1178544110172,0.60759744632296
"359",2019,1,"401114153102989903","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415314,2,1,0,38,1,25,11,"Rush","Jayden Daniels run for 11 yds to the ArzSt 49","Arizona State",60,62,4.12713438504509,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,TRUE,1.1178544110172,1.10909469349725,-0.00875971751994808
"360",2019,1,"401114153102989904","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415314,2,1,0,49,2,14,14,"Pass Reception","Jayden Daniels pass complete to Eno Benjamin for 14 yds to the KntSt 37 for a 1ST down","Arizona State",60,51,3.93182563272433,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,TRUE,1.10909469349725,2.2813992275164,1.17230453401915
"361",2019,1,"401114153102989905","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415314,2,1,0,63,1,10,0,"Pass Incompletion","Jayden Daniels pass incomplete to Jordan Kerley, broken up by Jamal Parker","Arizona State",60,37,3.61091791264422,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,TRUE,2.2813992275164,1.28323330076169,-0.998165926754712
"362",2019,1,"401114153102989907","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415314,2,1,0,53,2,20,0,"Pass Incompletion","Jayden Daniels pass incomplete to Kyle Williams","Arizona State",60,47,3.85014760171006,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,TRUE,1.28323330076169,0.859650537881691,-0.423582762879996
"363",2019,1,"401114153102989908","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415314,2,1,0,53,3,20,37,"Pass Reception","Jayden Daniels pass complete to Brandon Aiyuk for 37 yds to the KntSt 10 for a 1ST down","Arizona State",60,47,3.85014760171006,1,401114153,FALSE,0,FALSE,"No_Score",FALSE,TRUE,0.859650537881691,NA,NA
"364",2019,1,"401114153103854102","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415315,3,29,58,25,1,15,10,"Pass Reception","Jayden Daniels pass complete to Eno Benjamin for 10 yds to the ArzSt 35","Arizona State",1798,75,4.31748811353631,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,1.25007768666091,1.00070644507971,-0.249371241581206
"365",2019,1,"401114153103854103","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415315,3,29,58,35,2,5,10,"Pass Reception","Jayden Daniels pass complete to Kyle Williams for 10 yds to the ArzSt 45 for a 1ST down","Arizona State",1798,65,4.17438726989564,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,1.00070644507971,2.53160327032928,1.53089682524957
"366",2019,1,"401114153103854104","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415315,3,29,58,45,1,10,10,"Rush","Eno Benjamin run for 10 yds to the KntSt 45 for a 1ST down","Arizona State",1798,55,4.00733318523247,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,2.53160327032928,3.16810082414414,0.636497553814862
"367",2019,1,"401114153103854105","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415315,3,29,58,55,1,10,10,"Rush","Eno Benjamin run for 10 yds to the KntSt 35 for a 1ST down","Arizona State",1798,45,3.80666248977032,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,3.16810082414414,3.79864581502899,0.630544990884848
"368",2019,1,"401114153103854106","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415315,3,29,58,65,1,10,7,"Rush","Isaiah Floyd run for 7 yds to the KntSt 28","Arizona State",1798,35,3.55534806148941,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,3.79864581502899,3.54024661298341,-0.258399202045584
"369",2019,1,"401114153103854107","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415315,3,29,58,72,2,3,10,"Rush","Isaiah Floyd run for 10 yds to the KntSt 18 for a 1ST down","Arizona State",1798,28,3.3322045101752,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,3.54024661298341,4.91496017451643,1.37471356153303
"370",2019,1,"401114153103854108","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415315,3,29,58,82,1,10,9,"Rush","Isaiah Floyd run for 9 yds to the KntSt 9","Arizona State",1798,18,2.89037175789616,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,4.91496017451643,4.99965293515115,0.0846927606347121
"371",2019,1,"401114153103854109","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",10,0,40111415315,3,29,58,91,2,1,8,"Rush","Eno Benjamin run for 8 yds to the KntSt 1 for a 1ST down","Arizona State",1798,9,2.19722457733622,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,4.99965293515115,6.37162481122455,1.3719718760734
"372",2019,1,"401114153103888201","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",17,0,40111415315,3,26,17,99,1,1,1,"Rushing Touchdown","Jayden Daniels run for 1 yd for a TD (Christian Zendejas KICK)","Arizona State",1577,1,0,2,401114153,FALSE,7,TRUE,"TD",TRUE,FALSE,6.37162481122455,7,0.628375188775451
"373",2019,1,"401114153103889001","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,17,40111415316,3,26,9,72,1,10,3,"Rush","Jo-El Shaw run for 3 yds to the KntSt 31","Arizona State",1569,72,4.27666611901606,2,401114153,FALSE,-3,FALSE,"Opp FG",FALSE,FALSE,1.43517421280301,0.717372698381183,-0.717801514421831
"374",2019,1,"401114153103889002","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,17,40111415316,3,26,9,69,2,7,0,"Pass Incompletion","Dustin Crum pass incomplete","Arizona State",1569,69,4.23410650459726,2,401114153,FALSE,-3,FALSE,"Opp FG",FALSE,FALSE,0.717372698381183,-0.215434678113407,-0.93280737649459
"375",2019,1,"401114153103889003","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,17,40111415316,3,26,9,69,3,7,-8,"Sack","Dustin Crum sacked by Khaylan Thomas for a loss of 8 yards to the KntSt 18 Dustin Crum fumbled, recovered by ArzSt George Lea , return for 0 yards","Arizona State",1569,69,4.23410650459726,2,401114153,FALSE,-3,FALSE,"Opp FG",FALSE,FALSE,-0.215434678113407,4.91811805127116,5.13355272938456
"376",2019,1,"401114153103896803","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",17,0,40111415317,3,25,31,82,1,10,0,"Pass Incompletion","Jayden Daniels pass incomplete to Brandon Aiyuk","Arizona State",1531,18,2.89037175789616,2,401114153,FALSE,3,TRUE,"FG",FALSE,FALSE,4.91811805127116,4.21548164276256,-0.702636408508598
"377",2019,1,"401114153103896804","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",17,0,40111415317,3,25,31,82,2,10,5,"Rush","Isaiah Floyd run for 5 yds to the KntSt 13","Arizona State",1531,18,2.89037175789616,2,401114153,FALSE,3,TRUE,"FG",FALSE,FALSE,4.21548164276256,3.86384731504822,-0.351634327714339
"378",2019,1,"401114153103896805","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",17,0,40111415317,3,25,31,87,3,5,0,"Pass Incompletion","Jayden Daniels pass incomplete to Jordan Kerley","Arizona State",1531,13,2.56494935746154,2,401114153,FALSE,3,TRUE,"FG",FALSE,FALSE,3.86384731504822,3.14680175132934,-0.717045563718874
"379",2019,1,"401114153103906101","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",20,0,40111415317,3,24,38,87,4,5,31,"Field Goal Good","Christian Zendejas 31 yd FG GOOD","Arizona State",1478,30,3.40119738166216,2,401114153,FALSE,3,TRUE,"FG",FALSE,FALSE,0.415935214412516,3,2.58406478558748
"380",2019,1,"401114153103906701","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,20,40111415318,3,24,32,79,1,10,14,"Rush","Jo-El Shaw run for 14 yds to the KntSt 35 for a 1ST down","Arizona State",1472,79,4.36944785246702,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.994057555994922,1.87385072464813,0.879793168653206
"381",2019,1,"401114153103906702","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,20,40111415318,3,24,32,65,1,10,6,"Rush","Jo-El Shaw run for 6 yds to the KntSt 41","Arizona State",1472,65,4.17438726989564,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.87385072464813,1.41936385367745,-0.454486870970679
"382",2019,1,"401114153103906703","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,20,40111415318,3,24,32,59,2,4,1,"Rush","Woody Barrett run for 1 yd to the KntSt 42","Arizona State",1472,59,4.07753744390572,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.41936385367745,0.6270754023766,-0.792288451300849
"383",2019,1,"401114153103906704","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,20,40111415318,3,24,32,58,3,3,0,"Rush","Jo-El Shaw run for no gain to the KntSt 42","Arizona State",1472,58,4.06044301054642,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.6270754023766,-0.234289290406302,-0.861364692782902
"384",2019,1,"401114153103906705","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,20,40111415318,3,24,32,58,4,3,0,"Punt","Jamal Parker punt for a 1ST down","Arizona State",1472,58,4.06044301054642,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,-0.234289290406302,-3.02155425326113,-2.78726496285483
"385",2019,1,"401114153103906706","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,20,40111415318,3,24,32,47,1,10,6,"Rush","Xavier Williams run for 6 yds to the ArzSt 41","Arizona State",1472,47,3.85014760171006,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,3.02155425326113,2.66889542240328,-0.352658830857846
"386",2019,1,"401114153103906707","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,20,40111415318,3,24,32,41,2,4,0,"Pass Incompletion","Dustin Crum pass incomplete to Xavier Williams","Arizona State",1472,41,3.71357206670431,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,2.66889542240328,1.92730401107336,-0.741591411329926
"387",2019,1,"401114153103906708","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,20,40111415318,3,24,32,41,3,4,-3,"Rush","Jo-El Shaw run for a loss of 3 yards to the ArzSt 44","Arizona State",1472,41,3.71357206670431,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.92730401107336,0.964325122499442,-0.962978888573916
"388",2019,1,"401114153103906709","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,20,40111415318,3,24,32,44,4,7,30,"Punt","Derek Adams punt for 35 yds, fair catch by Brandon Aiyuk at the ArzSt 9 KENT ST Penalty, IF (-5 Yards) to the ArzSt 14","Arizona State",1472,44,3.78418963391826,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.964325122499442,-0.567329170853308,-1.53165429335275
"389",2019,1,"401114153103937001","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",20,0,40111415319,3,21,29,14,1,10,2,"Rush","Eno Benjamin run for 2 yds to the ArzSt 16","Arizona State",1289,86,4.45434729625351,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,0.567329170853308,-0.271495710010503,-0.838824880863811
"390",2019,1,"401114153103937002","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",20,0,40111415319,3,21,29,16,2,8,3,"Rush","A.J. Carter run for 3 yds to the ArzSt 19","Arizona State",1289,84,4.43081679884331,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,-0.271495710010503,-1.01392092520702,-0.742425215196515
"391",2019,1,"401114153103937003","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",20,0,40111415319,3,21,29,19,3,5,9,"Rush","Jayden Daniels run for 9 yds to the ArzSt 28 for a 1ST down","Arizona State",1289,81,4.39444915467244,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,-1.01392092520702,1.41864987673125,2.43257080193827
"392",2019,1,"401114153103937004","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",20,0,40111415319,3,21,29,28,1,10,-5,"Sack","Jayden Daniels sacked by Theo Majette for a loss of 5 yards to the ArzSt 23","Arizona State",1289,72,4.27666611901606,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,1.41864987673125,0.183393626420123,-1.23525625031113
"393",2019,1,"401114153103964601","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",27,0,40111415319,3,18,53,23,2,15,77,"Passing Touchdown","Jayden Daniels pass complete to Brandon Aiyuk for 77 yds for a TD (Christian Zendejas KICK)","Arizona State",1133,77,4.34380542185368,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,0.183393626420123,7,6.81660637357988
"394",2019,1,"401114153103964604","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,27,40111415320,3,18,53,75,1,10,2,"Rush","Joachim Bangda run for 2 yds to the KntSt 27","Arizona State",1133,75,4.31748811353631,2,401114153,FALSE,7,FALSE,"TD",FALSE,FALSE,1.22048810166883,0.444130427037176,-0.776357674631649
"395",2019,1,"401114153103964605","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,27,40111415320,3,18,53,73,2,8,5,"Pass Reception","Woody Barrett pass complete to Joachim Bangda for 5 yds to the KntSt 32","Arizona State",1133,73,4.29045944114839,2,401114153,FALSE,7,FALSE,"TD",FALSE,FALSE,0.444130427037176,-0.114054506978057,-0.558184934015233
